event_type,ingestion_timestamp,event_timestamp
vp,1598132214534.1338,1598132214987.0
vp,1598132214553.395,1598132215028.0
vp,1598132214554.2468,1598132215031.0
vp,1598132214569.884,1598132215041.0
vp,1598132214569.9812,1598132215042.0
vp,1598132214580.823,1598132215009.0
vp,1598132214586.072,1598132215022.0
ars,1598132214597.435,1598132215096.0
vp,1598132214602.151,1598132215012.0
vp,1598132214617.4631,1598132215078.0
vp,1598132214617.9758,1598132215112.0
vp,1598132214618.257,1598132215098.0
vp,1598132214619.8171,1598132215063.0
vp,1598132214627.264,1598132215030.0
vp,1598132214627.523,1598132215137.0
vp,1598132214628.0889,1598132215094.0
vp,1598132214648.9229,1598132215155.0
vp,1598132214654.619,1598132215145.0
vp,1598132214654.789,1598132215064.0
dep,1598132214654.991,1598132215094.0
vp,1598132214658.6821,1598132215155.0
vp,1598132214669.3572,1598132215136.0
vp,1598132214681.5679,1598132215186.0
vp,1598132214685.2478,1598132215173.0
vp,1598132214686.2,1598132215172.0
vp,1598132214690.265,1598132215149.0
vp,1598132214700.1582,1598132214922.0
vp,1598132214701.602,1598132215207.0
dep,1598132214704.3618,1598132215084.0
vp,1598132214704.437,1598132214955.0
vp,1598132214704.906,1598132215196.0
vp,1598132214705.272,1598132215202.0
vp,1598132214712.389,1598132215145.0
vp,1598132214716.8738,1598132215203.0
vp,1598132214727.239,1598132215219.0
vp,1598132214731.493,1598132215228.0
vp,1598132214736.1309,1598132215126.0
vp,1598132214736.296,1598132215178.0
vp,1598132214737.7268,1598132214994.0
vp,1598132214737.939,1598132215143.0
vp,1598132214748.995,1598132215254.0
vp,1598132214755.834,1598132215242.0
vp,1598132214761.9578,1598132215252.0
vp,1598132214765.107,1598132215099.0
vp,1598132214777.642,1598132215263.0
vp,1598132214784.546,1598132215277.0
vp,1598132214785.0908,1598132215283.0
vp,1598132214787.581,1598132215246.0
vp,1598132214787.972,1598132215202.0
vp,1598132214788.503,1598132215266.0
vp,1598132214804.3562,1598132215272.0
vp,1598132214804.512,1598132215289.0
vp,1598132214816.295,1598132215328.0
vp,1598132214833.139,1598132215171.0
vp,1598132214833.575,1598132215084.0
vp,1598132214836.684,1598132215317.0
vp,1598132214836.88,1598132214942.0
vp,1598132214840.675,1598132215335.0
vp,1598132214850.923,1598132215295.0
vp,1598132214857.971,1598132215284.0
vp,1598132214865.717,1598132215350.0
vp,1598132214866.003,1598132215364.0
vp,1598132214866.549,1598132215306.0
vp,1598132214880.09,1598132215342.0
vp,1598132214888.1719,1598132215328.0
vp,1598132214888.664,1598132215351.0
vp,1598132214889.188,1598132215354.0
vp,1598132214897.809,1598132215331.0
vp,1598132214898.118,1598132215400.0
vp,1598132214902.071,1598132215342.0
vp,1598132214904.399,1598132215386.0
vp,1598132214904.712,1598132215385.0
dep,1598132214904.979,1598132215272.0
vp,1598132214914.739,1598132215399.0
vp,1598132214915.036,1598132215369.0
vp,1598132214938.831,1598132215394.0
vp,1598132214939.1292,1598132215394.0
vp,1598132214945.929,1598132215436.0
vp,1598132214946.368,1598132215431.0
vp,1598132214949.87,1598132215443.0
vp,1598132214950.367,1598132215429.0
vp,1598132214955.6428,1598132215178.0
vp,1598132214956.0981,1598132215414.0
vp,1598132214956.265,1598132215459.0
vp,1598132214964.6658,1598132215293.0
vp,1598132214964.781,1598132215442.0
vp,1598132214965.324,1598132215410.0
vp,1598132214967.4412,1598132215474.0
vp,1598132214983.8,1598132215443.0
vp,1598132214990.5032,1598132215478.0
vp,1598132214991.079,1598132215449.0
vp,1598132214999.232,1598132213893.0
vp,1598132214999.694,1598132215392.0
vp,1598132214999.784,1598132215494.0
vp,1598132215005.8,1598132215482.0
vp,1598132215011.0322,1598132214512.0
vp,1598132215011.119,1598132215511.0
vp,1598132215022.767,1598132215501.0
vp,1598132215023.329,1598132215481.0
vp,1598132215030.373,1598132215491.0
vp,1598132215030.811,1598132215521.0
vp,1598132215037.882,1598132215349.0
vp,1598132215037.976,1598132215530.0
vp,1598132215042.664,1598132215352.0
vp,1598132215042.927,1598132215461.0
vp,1598132215047.7559,1598132215488.0
vp,1598132215057.803,1598132215534.0
vp,1598132215058.2048,1598132215562.0
vp,1598132215068.2769,1598132215520.0
vp,1598132215073.868,1598132215543.0
vp,1598132215074.323,1598132215571.0
vp,1598132215078.878,1598132215576.0
vp,1598132215079.198,1598132215512.0
vp,1598132215079.488,1598132215583.0
vp,1598132215082.64,1598132215565.0
vp,1598132215083.153,1598132215599.0
vp,1598132215088.116,1598132215567.0
vp,1598132215088.296,1598132215472.0
vp,1598132215097.7632,1598132215591.0
vp,1598132215107.6218,1598132215562.0
vp,1598132215116.7358,1598132215616.0
vp,1598132215116.89,1598132215577.0
vp,1598132215130.654,1598132215538.0
vp,1598132215130.866,1598132215568.0
vp,1598132215131.185,1598132215532.0
vp,1598132215141.819,1598132215621.0
vp,1598132215142.075,1598132215384.0
vp,1598132215142.374,1598132215605.0
vp,1598132215147.5972,1598132215604.0
vp,1598132215147.692,1598132215608.0
vp,1598132215161.65,1598132215641.0
vp,1598132215161.9639,1598132215597.0
vp,1598132215166.791,1598132215273.0
vp,1598132215182.854,1598132215671.0
dep,1598132215185.568,1598132215636.0
vp,1598132215189.034,1598132215669.0
vp,1598132215196.887,1598132215000.0
vp,1598132215197.312,1598132215000.0
vp,1598132215198.2852,1598132215000.0
vp,1598132215198.906,1598132215000.0
vp,1598132215199.159,1598132215000.0
vp,1598132215199.6912,1598132215000.0
vp,1598132215202.993,1598132215709.0
vp,1598132215203.491,1598132215000.0
vp,1598132215206.712,1598132215687.0
vp,1598132215206.893,1598132215690.0
vp,1598132215216.366,1598132215629.0
vp,1598132215220.734,1598132215696.0
vp,1598132215221.091,1598132215677.0
vp,1598132215241.6438,1598132215675.0
vp,1598132215245.1091,1598132215700.0
vp,1598132215250.772,1598132215759.0
vp,1598132215260.339,1598132215751.0
vp,1598132215269.94,1598132215733.0
vp,1598132215270.4739,1598132215765.0
vp,1598132215278.397,1598132215747.0
vp,1598132215278.883,1598132215776.0
vp,1598132215282.1401,1598132215786.0
vp,1598132215285.086,1598132215745.0
vp,1598132215285.2422,1598132215717.0
vp,1598132215300.0022,1598132215712.0
vp,1598132215306.0852,1598132215828.0
vp,1598132215306.7168,1598132215774.0
vp,1598132215313.1,1598132215580.0
vp,1598132215321.433,1598132215808.0
vp,1598132215321.586,1598132215266.0
vp,1598132215330.906,1598132215812.0
vp,1598132215336.215,1598132215838.0
vp,1598132215342.34,1598132215781.0
vp,1598132215342.736,1598132215792.0
vp,1598132215343.09,1598132215794.0
vp,1598132215359.3071,1598132215850.0
vp,1598132215389.118,1598132215887.0
vp,1598132215389.211,1598132215889.0
vp,1598132215395.48,1598132215855.0
vp,1598132215402.2852,1598132215852.0
vp,1598132215409.719,1598132215459.0
vp,1598132215409.865,1598132215871.0
vp,1598132215413.798,1598132215887.0
vp,1598132215414.471,1598132215882.0
vp,1598132215426.34,1598132215890.0
vp,1598132215431.52,1598132215918.0
vp,1598132215431.674,1598132215921.0
vp,1598132215432.16,1598132215922.0
vp,1598132215436.6528,1598132215897.0
vp,1598132215437.2,1598132215601.0
vp,1598132215442.7642,1598132215941.0
vp,1598132215442.898,1598132215918.0
vp,1598132215449.947,1598132215919.0
vp,1598132215450.491,1598132215901.0
vp,1598132215457.522,1598132215840.0
vp,1598132215457.8818,1598132215901.0
vp,1598132215458.085,1598132215951.0
vp,1598132215458.565,1598132215777.0
vp,1598132215458.924,1598132215890.0
vp,1598132215463.3591,1598132215670.0
vp,1598132215463.727,1598132215964.0
vp,1598132215468.6711,1598132215922.0
vp,1598132215488.092,1598132215966.0
vp,1598132215488.503,1598132215978.0
vp,1598132215488.583,1598132215935.0
vp,1598132215488.8152,1598132215927.0
vp,1598132215502.968,1598132215922.0
vp,1598132215511.048,1598132215849.0
vp,1598132215511.204,1598132216005.0
vp,1598132215515.467,1598132215701.0
vp,1598132215534.253,1598132216022.0
vp,1598132215538.5,1598132216014.0
vp,1598132215538.865,1598132215994.0
vp,1598132215545.922,1598132215986.0
vp,1598132215546.296,1598132216028.0
vp,1598132215552.769,1598132216030.0
vp,1598132215555.9421,1598132216031.0
vp,1598132215556.304,1598132216009.0
vp,1598132215566.652,1598132216041.0
vp,1598132215566.917,1598132216042.0
vp,1598132215578.263,1598132216064.0
vp,1598132215602.34,1598132216078.0
vp,1598132215602.8708,1598132216012.0
vp,1598132215618.675,1598132216098.0
vp,1598132215627.898,1598132216094.0
vp,1598132215639.575,1598132216084.0
vp,1598132215639.717,1598132216138.0
vp,1598132215640.105,1598132216063.0
vp,1598132215649.2578,1598132216154.0
vp,1598132215655.045,1598132216144.0
vp,1598132215655.2898,1598132215970.0
vp,1598132215665.728,1598132216136.0
vp,1598132215678.367,1598132216112.0
vp,1598132215682.7122,1598132216186.0
vp,1598132215691.159,1598132216173.0
vp,1598132215700.356,1598132216171.0
vp,1598132215706.877,1598132216207.0
vp,1598132215706.964,1598132216197.0
vp,1598132215714.582,1598132216202.0
vp,1598132215720.01,1598132216143.0
vp,1598132215720.65,1598132216145.0
vp,1598132215721.102,1598132216149.0
vp,1598132215723.761,1598132215955.0
vp,1598132215724.1362,1598132216203.0
vp,1598132215728.3772,1598132216226.0
vp,1598132215735.093,1598132216126.0
vp,1598132215735.6292,1598132216220.0
vp,1598132215755.706,1598132216254.0
vp,1598132215755.934,1598132216099.0
vp,1598132215758.654,1598132216246.0
vp,1598132215758.925,1598132216252.0
vp,1598132215775.372,1598132216265.0
vp,1598132215780.37,1598132216266.0
vp,1598132215785.592,1598132216277.0
vp,1598132215785.968,1598132216172.0
vp,1598132215795.933,1598132216284.0
vp,1598132215800.105,1598132215942.0
vp,1598132215800.21,1598132216178.0
vp,1598132215803.366,1598132216282.0
vp,1598132215803.4949,1598132216263.0
vp,1598132215808.867,1598132216290.0
vp,1598132215809.364,1598132216273.0
vp,1598132215816.782,1598132216328.0
vp,1598132215823.022,1598132216155.0
vp,1598132215834.849,1598132216342.0
vp,1598132215841.572,1598132216295.0
vp,1598132215848.093,1598132216317.0
vp,1598132215868.9111,1598132216273.0
vp,1598132215869.031,1598132216351.0
vp,1598132215872.103,1598132216350.0
vp,1598132215878.195,1598132216364.0
vp,1598132215878.657,1598132216327.0
vp,1598132215896.99,1598132215080.0
vp,1598132215897.124,1598132216342.0
vp,1598132215897.822,1598132216400.0
vp,1598132215898.557,1598132216306.0
vp,1598132215899.068,1598132216385.0
vp,1598132215899.426,1598132216394.0
vp,1598132215915.189,1598132216387.0
vp,1598132215915.509,1598132216354.0
vp,1598132215915.8909,1598132216399.0
vp,1598132215937.729,1598132216369.0
vp,1598132215938.001,1598132216414.0
vp,1598132215945.655,1598132216436.0
vp,1598132215946.275,1598132216443.0
vp,1598132215955.5918,1598132216443.0
vp,1598132215955.677,1598132216429.0
vp,1598132215955.799,1598132216460.0
vp,1598132215965.198,1598132216410.0
vp,1598132215967.78,1598132216473.0
vp,1598132215968.2,1598132216350.0
vp,1598132215972.5908,1598132216431.0
vp,1598132215973.307,1598132216394.0
vp,1598132215976.4,1598132216461.0
vp,1598132215976.79,1598132216242.0
vp,1598132215977.0542,1598132216449.0
vp,1598132215983.8281,1598132216442.0
vp,1598132216003.18,1598132216202.0
vp,1598132216003.5132,1598132216392.0
vp,1598132216003.5679,1598132216494.0
vp,1598132216022.486,1598132216510.0
vp,1598132216032.875,1598132216482.0
vp,1598132216033.036,1598132216352.0
vp,1598132216033.158,1598132216501.0
vp,1598132216042.5452,1598132216481.0
vp,1598132216042.803,1598132216520.0
vp,1598132216046.956,1598132216331.0
vp,1598132216047.511,1598132216458.0
vp,1598132216049.592,1598132216529.0
vp,1598132216050.169,1598132216534.0
vp,1598132216055.704,1598132216178.0
vp,1598132216056.343,1598132216571.0
vp,1598132216061.087,1598132216472.0
vp,1598132216061.498,1598132216562.0
vp,1598132216065.758,1598132216488.0
vp,1598132216066.0852,1598132216543.0
vp,1598132216070.335,1598132216562.0
vp,1598132216070.4492,1598132216512.0
vp,1598132216074.2122,1598132216575.0
vp,1598132216074.377,1598132216583.0
vp,1598132216084.354,1598132216521.0
vp,1598132216084.808,1598132216599.0
vp,1598132216093.6401,1598132216568.0
vp,1598132216095.836,1598132216591.0
vp,1598132216102.251,1598132216000.0
vp,1598132216102.707,1598132216000.0
vp,1598132216103.2568,1598132216000.0
vp,1598132216103.494,1598132216000.0
vp,1598132216103.611,1598132216000.0
vp,1598132216106.167,1598132216000.0
vp,1598132216106.441,1598132216000.0
dep,1598132216109.999,1598132216541.0
vp,1598132216115.6052,1598132216616.0
vp,1598132216127.9448,1598132216580.0
vp,1598132216132.225,1598132216335.0
vp,1598132216132.439,1598132216565.0
vp,1598132216137.21,1598132216621.0
vp,1598132216137.379,1598132216384.0
vp,1598132216137.781,1598132216608.0
vp,1598132216144.701,1598132216641.0
vp,1598132216151.7761,1598132216568.0
vp,1598132216151.874,1598132216538.0
vp,1598132216152.27,1598132216604.0
vp,1598132216163.774,1598132216597.0
vp,1598132216163.9731,1598132216605.0
vp,1598132216169.2532,1598132216478.0
vp,1598132216204.329,1598132216710.0
vp,1598132216208.159,1598132216696.0
vp,1598132216208.4602,1598132216690.0
vp,1598132216216.229,1598132216712.0
vp,1598132216216.541,1598132216629.0
vp,1598132216216.731,1598132216491.0
vp,1598132216222.3452,1598132216677.0
vp,1598132216228.9072,1598132216675.0
vp,1598132216229.0808,1598132216687.0
vp,1598132216240.229,1598132216717.0
vp,1598132216251.539,1598132216759.0
vp,1598132216256.9548,1598132216747.0
vp,1598132216257.231,1598132216751.0
vp,1598132216267.189,1598132216733.0
vp,1598132216267.3372,1598132216577.0
vp,1598132216267.4602,1598132216765.0
vp,1598132216278.8442,1598132216744.0
vp,1598132216279.0078,1598132216776.0
vp,1598132216279.237,1598132216774.0
vp,1598132216287.1821,1598132216786.0
vp,1598132216294.558,1598132216792.0
vp,1598132216301.867,1598132216793.0
vp,1598132216302.371,1598132216828.0
vp,1598132216312.724,1598132216781.0
vp,1598132216312.8408,1598132216531.0
vp,1598132216313.928,1598132216669.0
vp,1598132216314.4,1598132216670.0
vp,1598132216330.249,1598132216812.0
vp,1598132216330.576,1598132216838.0
vp,1598132216337.273,1598132216808.0
vp,1598132216354.233,1598132216601.0
vp,1598132216354.564,1598132216840.0
vp,1598132216359.835,1598132216850.0
vp,1598132216369.928,1598132216849.0
vp,1598132216379.017,1598132216887.0
vp,1598132216384.817,1598132216889.0
vp,1598132216394.273,1598132216871.0
vp,1598132216394.833,1598132216856.0
vp,1598132216400.353,1598132214893.0
vp,1598132216405.557,1598132216882.0
vp,1598132216406.1638,1598132216887.0
vp,1598132216409.366,1598132216919.0
vp,1598132216409.437,1598132216890.0
vp,1598132216420.168,1598132216777.0
vp,1598132216423.958,1598132216852.0
vp,1598132216432.201,1598132216920.0
vp,1598132216432.3088,1598132216922.0
vp,1598132216441.984,1598132216670.0
vp,1598132216442.2542,1598132216940.0
vp,1598132216448.483,1598132216901.0
vp,1598132216448.832,1598132216918.0
vp,1598132216457.258,1598132216890.0
vp,1598132216457.591,1598132216950.0
vp,1598132216475.034,1598132216978.0
vp,1598132216475.272,1598132216897.0
vp,1598132216475.539,1598132216701.0
vp,1598132216482.373,1598132216901.0
vp,1598132216482.558,1598132216966.0
vp,1598132216482.698,1598132216926.0
vp,1598132216487.676,1598132216964.0
vp,1598132216487.856,1598132216935.0
vp,1598132216509.1191,1598132216922.0
vp,1598132216509.451,1598132216080.0
vp,1598132216509.5679,1598132216922.0
vp,1598132216509.9539,1598132216987.0
vp,1598132216510.3518,1598132217005.0
vp,1598132216527.921,1598132217014.0
vp,1598132216536.8271,1598132216794.0
vp,1598132216544.665,1598132216701.0
vp,1598132216549.5789,1598132217028.0
vp,1598132216558.858,1598132217031.0
vp,1598132216558.949,1598132217009.0
vp,1598132216564.211,1598132217022.0
vp,1598132216568.105,1598132216918.0
vp,1598132216568.624,1598132217042.0
vp,1598132216568.779,1598132217042.0
vp,1598132216599.794,1598132217012.0
vp,1598132216600.345,1598132217094.0
vp,1598132216608.3528,1598132217099.0
vp,1598132216615.1719,1598132217064.0
vp,1598132216615.684,1598132217078.0
vp,1598132216627.716,1598132217030.0
vp,1598132216638.682,1598132217084.0
vp,1598132216638.804,1598132217137.0
vp,1598132216650.136,1598132217063.0
vp,1598132216650.399,1598132217144.0
vp,1598132216650.551,1598132217154.0
vp,1598132216658.761,1598132217112.0
vp,1598132216659.0159,1598132217155.0
vp,1598132216675.986,1598132217135.0
vp,1598132216681.4448,1598132216970.0
vp,1598132216681.692,1598132217186.0
vp,1598132216685.149,1598132217098.0
vp,1598132216685.455,1598132217172.0
vp,1598132216690.814,1598132216994.0
vp,1598132216691.212,1598132217173.0
vp,1598132216695.877,1598132217126.0
vp,1598132216695.98,1598132217145.0
vp,1598132216704.088,1598132217206.0
vp,1598132216704.507,1598132217149.0
vp,1598132216713.764,1598132217202.0
vp,1598132216714.032,1598132217178.0
vp,1598132216717.3728,1598132217196.0
vp,1598132216717.935,1598132217203.0
vp,1598132216721.893,1598132217080.0
vp,1598132216725.862,1598132216942.0
vp,1598132216726.76,1598132217226.0
vp,1598132216733.104,1598132217220.0
vp,1598132216737.555,1598132217143.0
vp,1598132216747.0469,1598132216955.0
vp,1598132216747.185,1598132217255.0
vp,1598132216751.7668,1598132217172.0
